0,1
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-10.png,back
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-70.png,realised
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-46.png,found
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-19.png,made
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-10-09.png,destination
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-67.png,flow
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-24.png,age
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-86.png,against
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-96.png,cillia
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-79.png,lot
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-51.png,no
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-08-21.png,collaboration
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-76.png,admit
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-99.png,if
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-49.png,perhaps
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-02-03.png,different
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-52.png,robably
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-30.png,listtuple
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-37.png,schools
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-62.png,a
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-44-82.png,years
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-34.png,not
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-11.png,methods
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-51.png,needs
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-36.png,according
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-08-65.png,conference
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-41.png,to
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-17.png,really
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-03.png,is
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-31.png,base
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-03-72.png,hospita
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-99.png,develop
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-10-57.png,domain
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-37.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-07.png,to
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-65.png,available
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-03-29.png,girl
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-32.png,participant
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-21.png,able
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-10-07.png,destination
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-93.png,o
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-96.png,by
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-04.png,abit
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-13.png,toaxis
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-28.png,certain
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-01.png,faster
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-80.png,2
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-41.png,animal
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-23.png,same
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-76.png,has
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-96.png,detail
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-13.png,Method
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-93.png,trouble
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-21.png,held
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-89.png,tried
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-80.png,between
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-60.png,marriage
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-76.png,treaty
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-05-82.png,new
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-12.png,investment
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-42.png,ity
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-71.png,humidity
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-32.png,mi
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-23.png,it
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-01.png,be
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-30.png,step
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-44-70.png,xhibi
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-36-85.png,that
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-08.png,single
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-93.png,red
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-46.png,no
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-72.png,travelled
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-05.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-36.png,atmosphericpressure
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-10.png,state
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-77.png,has
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-90.png,surroundings
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-51.png,computer
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-30.png,miss
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-40.png,or
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-67.png,crime
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-16.png,sale
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-86.png,have
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-27.png,myosin
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-36-03.png,system
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-46.png,star
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-17.png,water
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-51.png,and
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-24.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-31-22.png,repo
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-55.png,application
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-41.png,storage
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-08-38.png,communications
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-20.png,blue
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-83.png,through
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-03-70.png,hold
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-88.png,loss
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-20.png,themselves
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-97.png,5
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-65.png,databus
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-43.png,qu
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-84.png,debate
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-77.png,morning
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-74.png,like
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-86.png,leave
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-64.png,reaction
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-68.png,addresses
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-47.png,The
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-45.png,beat
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-82.png,seperate
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-31.png,acceleration
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-19.png,ects
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-03-42.png,guess
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-67.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-41.png,across
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-89.png,and
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-31-06.png,relationships
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-26.png,her
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-09.png,state
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-64.png,more
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-80.png,but
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-91.png,fact
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-05-65.png,my
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-19.png,all
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-14.png,method
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-21.png,for
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-00.png,ability
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-20.png,of
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-81.png,t
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-63.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-93.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-61.png,how
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-23.png,here
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-28.png,reflec
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-54.png,training
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-55.png,last
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-43.png,carer
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-25.png,owner
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-29.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-31-64.png,rigidbodies
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-96.png,legs
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-08.png,assembly
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-64.png,this
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-79.png,sense
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-88.png,pick
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-41.png,Moments
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-71.png,changed
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-68.png,subshape
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-92.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-57.png,transferred
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-91.png,enjoy
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-11.png,gets
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-25.png,Tosimplify
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-32.png,known
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-10-48.png,distance
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-97.png,systems
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-87.png,t
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-08.png,heart
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-68.png,when
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-40.png,win
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-90.png,triplequotes
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-46.png,hospita
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-14.png,could
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-05.png,simple
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-29.png,although
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-02.png,converted
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-24.png,of
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-39.png,of
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-29-70.png,processor
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-02-77.png,factor
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-83.png,lowpriority
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-19.png,blue
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-14.png,in
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-00.png,qua
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-90.png,picture
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-02.png,oi
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-52.png,they
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-35.png,accept
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-42.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-08-84.png,constrain
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-07.png,turning
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-57.png,consum
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-22.png,south
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-40.png,-weighed
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-60.png,inside
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-88.png,forces
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-67.png,say
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-91.png,who
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-65.png,more
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-98.png,l
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-78.png,character
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-06.png,much
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-90.png,through
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-03-57.png,heat
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-57.png,spring
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-42.png,specific
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-72.png,ontheelectrodes
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-35.png,Becareful
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-56.png,they
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-10-94.png,d
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-69.png,and
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-10.png,but
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-34.png,check
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-87.png,own
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-09.png,assembly
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-21.png,some
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-71.png,harness
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-27.png,-manually
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-85.png,a
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-62.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-97.png,moving
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-95.png,nodealong
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-39.png,wife
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-57.png,yard
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-60.png,var
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-40.png,t
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-02-28.png,economic
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-56.png,turn
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-60.png,leave
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-77.png,slow
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-18.png,throw
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-35.png,find
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-32.png,antarctica
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-52.png,ttention
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-16.png,error
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-35.png,kin
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-83.png,whitespace
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-03.png,industry
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-11.png,heat
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-31.png,antarctica
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-70.png,harm
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-46.png,or
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-06.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-38.png,pay
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-93.png,join
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-80.png,food
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-53.png,averageperson
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-10.png,allspace
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-78.png,t
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-36.png,not
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-64.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-34.png,know
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-06.png,lf
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-70.png,2byte
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-05-92.png,ob
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-12.png,all
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-60.png,t
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-76.png,occur
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-53.png,training
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-55.png,freq
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-04.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-10-11.png,destroyed
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-05-85.png,north
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-36-84.png,that
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-03-76.png,howe
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-97.png,determine
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-28.png,steps
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-67.png,a
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-31-49.png,resu
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-48.png,active
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-36-07.png,system
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-51.png,because
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-09.png,federal
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-36-40.png,team
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-90.png,beyond
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-81.png,decoration
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-02.png,well
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-80.png,pre
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-03-96.png,improve
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-33.png,charge
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-05-44.png,mi
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-14.png,si
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-90.png,soft
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-14.png,aproblem
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-94.png,o
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-56.png,it
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-16.png,kinematics
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-94.png,ont
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-05-41.png,minute
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-40.png,and
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-52.png,else
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-11.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-91.png,throw
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-84.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-06.png,asquare
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-80.png,three
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-51.png,T
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-78.png,decimalpoint
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-58.png,street
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-11.png,kg
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-80.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-16.png,purpose
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-34.png,live
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-71.png,day
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-72.png,out
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-39.png,acknowlege
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-98.png,J
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-10-90.png,D
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-44-64.png,wrong
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-44.png,horizontal
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-69.png,when
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-79.png,character
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-94.png,wide
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-55.png,variable
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-24.png,here
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-25.png,incell
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-74.png,seat
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-80.png,e
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-40.png,its
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-81.png,bed
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-87.png,through
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-42.png,across
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-00.png,less
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-04.png,ignored
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-64.png,being
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-07.png,heart
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-16.png,reality
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-98.png,description
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-53.png,and
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-93.png,its
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-53.png,needs
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-65.png,being
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-08-55.png,component
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-94.png,she
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-82.png,energy
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-03-20.png,friend
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-38.png,its
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-70.png,seesaw
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-05.png,until
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-35.png,Government
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-46.png,cart
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-84.png,t
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-02-59.png,everything
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-55.png,others
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-73.png,bad
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-25.png,final
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-57.png,turn
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-03-91.png,ile
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-51.png,people
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-41.png,k
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-29.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-97.png,ag
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-26.png,join
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-47.png,an
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-09.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-52.png,do
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-60.png,ions
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-06.png,ii
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-77.png,decide
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-21.png,wee
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-20.png,sta
